cell_id	plate_id	well_id	plate_col	plate_row	sort_gate	sort_mode	sort_count	dna_library_id	dna_read_pairs	dna_unpaired_reads	dna_unmapped	dna_dups_pct	rna_library_id	ercc_frac	rna_counts	rna_features	source	timepoint
VZA01803.G12	VZA01803	G12	12	G	G1	Single Cell	1	VZA01803D_G12	4115	287	515	0.035575999999999997	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.G13	VZA01803	G13	13	G	G1	Single Cell	1	VZA01803D_G13	287667	15043	21847	0.047329	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.G14	VZA01803	G14	14	G	G1	Single Cell	1	VZA01803D_G14	346968	15442	23824	0.05213000000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.G15	VZA01803	G15	15	G	G1	Single Cell	1	VZA01803D_G15	425738	20309	29141	0.05561800000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.G16	VZA01803	G16	16	G	G1	Single Cell	1	VZA01803D_G16	310902	13340	19894	0.059931000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.G17	VZA01803	G17	17	G	G1	Single Cell	1	VZA01803D_G17	394003	17653	27187	0.056016	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.G18	VZA01803	G18	18	G	G1	Single Cell	1	VZA01803D_G18	424322	22143	33039	0.054465	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.G19	VZA01803	G19	19	G	G1	Single Cell	1	VZA01803D_G19	234323	13128	20660	0.04159	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.G20	VZA01803	G20	20	G	G1	Single Cell	1	VZA01803D_G20	323933	15684	23170	0.052466	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.G21	VZA01803	G21	21	G	non-G1	Single Cell	1	VZA01803D_G21	139065	9170	14424	0.06315	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.G22	VZA01803	G22	22	G	non-G1	Single Cell	1	VZA01803D_G22	422981	22103	33665	0.056045	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.G23	VZA01803	G23	23	G	non-G1	Single Cell	1	VZA01803D_G23	158	959	1619	0.712941	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.G24	VZA01803	G24	24	G	non-G1	Single Cell	1	VZA01803D_G24	396681	19899	29779	0.042451	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H01	VZA01803	H01	1	H	G1	Single Cell	1	VZA01803D_H01	638415	25002	40164	0.061224999999999995	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H02	VZA01803	H02	2	H	G1	Single Cell	1	VZA01803D_H02	478693	21902	33240	0.046074	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H03	VZA01803	H03	3	H	G1	Single Cell	1	VZA01803D_H03	205210	11183	16407	0.038993999999999994	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H04	VZA01803	H04	4	H	G1	Single Cell	1	VZA01803D_H04	414331	16659	25391	0.048945999999999996	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H05	VZA01803	H05	5	H	G1	Single Cell	1	VZA01803D_H05	28816	2361	3307	0.046672000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H06	VZA01803	H06	6	H	G1	Single Cell	1	VZA01803D_H06	298222	16573	24095	0.044111000000000004	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H07	VZA01803	H07	7	H	G1	Single Cell	1	VZA01803D_H07	359903	18382	27624	0.052167000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H08	VZA01803	H08	8	H	G1	Single Cell	1	VZA01803D_H08	352239	17399	26313	0.050751000000000004	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H09	VZA01803	H09	9	H	G1	Single Cell	1	VZA01803D_H09	224810	14590	20424	0.05011500000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H10	VZA01803	H10	10	H	G1	Single Cell	1	VZA01803D_H10	460232	23209	34295	0.05593	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H11	VZA01803	H11	11	H	G1	Single Cell	1	VZA01803D_H11	164867	10333	14389	0.043406	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H12	VZA01803	H12	12	H	G1	Single Cell	1	VZA01803D_H12	209819	13149	19307	0.043841000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H13	VZA01803	H13	13	H	G1	Single Cell	1	VZA01803D_H13	341076	18977	27583	0.051340000000000004	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H14	VZA01803	H14	14	H	G1	Single Cell	1	VZA01803D_H14	452313	20979	32473	0.05469600000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H15	VZA01803	H15	15	H	G1	Single Cell	1	VZA01803D_H15	490623	26172	37896	0.055987999999999996	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H16	VZA01803	H16	16	H	G1	Single Cell	1	VZA01803D_H16	486136	21787	33437	0.056418	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H17	VZA01803	H17	17	H	G1	Single Cell	1	VZA01803D_H17	439336	20591	31761	0.060681	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H18	VZA01803	H18	18	H	G1	Single Cell	1	VZA01803D_H18	467530	25457	36837	0.055826	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H19	VZA01803	H19	19	H	G1	Single Cell	1	VZA01803D_H19	264510	15930	24878	0.041896	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H20	VZA01803	H20	20	H	G1	Single Cell	1	VZA01803D_H20	396255	21907	31739	0.055464999999999993	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H21	VZA01803	H21	21	H	non-G1	Single Cell	1	VZA01803D_H21	408228	23263	33605	0.049557000000000004	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H22	VZA01803	H22	22	H	non-G1	Single Cell	1	VZA01803D_H22	767281	36582	55526	0.05201700000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H23	VZA01803	H23	23	H	non-G1	Single Cell	1	VZA01803D_H23	634305	30910	47846	0.051946	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.H24	VZA01803	H24	24	H	non-G1	Single Cell	1	VZA01803D_H24	290202	20860	29318	0.046873000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I01	VZA01803	I01	1	I	G1	Single Cell	1	VZA01803D_I01	253529	13791	20687	0.047843000000000004	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I02	VZA01803	I02	2	I	G1	Single Cell	1	VZA01803D_I02	230321	11834	18464	0.04753	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I03	VZA01803	I03	3	I	G1	Single Cell	1	VZA01803D_I03	229477	10608	16240	0.035928999999999996	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I04	VZA01803	I04	4	I	G1	Single Cell	1	VZA01803D_I04	422747	13341	21713	0.04806	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I05	VZA01803	I05	5	I	G1	Single Cell	1	VZA01803D_I05	113462	5944	8876	0.033225	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I06	VZA01803	I06	6	I	G1	Single Cell	1	VZA01803D_I06	257744	14889	21655	0.043773000000000006	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I07	VZA01803	I07	7	I	G1	Single Cell	1	VZA01803D_I07	303005	16391	24745	0.046877	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I08	VZA01803	I08	8	I	G1	Single Cell	1	VZA01803D_I08	357604	14847	25035	0.049614000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I09	VZA01803	I09	9	I	G1	Single Cell	1	VZA01803D_I09	122483	8442	12978	0.044951	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I10	VZA01803	I10	10	I	G1	Single Cell	1	VZA01803D_I10	267214	13262	21028	0.046661	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I11	VZA01803	I11	11	I	G1	Single Cell	1	VZA01803D_I11	122985	7936	11360	0.041515	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I12	VZA01803	I12	12	I	G1	Single Cell	1	VZA01803D_I12	134904	9611	13615	0.04369100000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I13	VZA01803	I13	13	I	G1	Single Cell	1	VZA01803D_I13	295481	14564	21902	0.045361	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I14	VZA01803	I14	14	I	G1	Single Cell	1	VZA01803D_I14	394706	17318	27256	0.050170000000000006	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I15	VZA01803	I15	15	I	G1	Single Cell	1	VZA01803D_I15	352259	18583	26563	0.05416300000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I16	VZA01803	I16	16	I	G1	Single Cell	1	VZA01803D_I16	421916	19850	29348	0.048989	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I17	VZA01803	I17	17	I	G1	Single Cell	1	VZA01803D_I17	434623	16214	33298	0.05412300000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I18	VZA01803	I18	18	I	G1	Single Cell	1	VZA01803D_I18	437714	18653	28935	0.053402000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I19	VZA01803	I19	19	I	G1	Single Cell	1	VZA01803D_I19	262295	14630	23232	0.042704	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I20	VZA01803	I20	20	I	G1	Single Cell	1	VZA01803D_I20	340433	15895	23959	0.045351	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I21	VZA01803	I21	21	I	non-G1	Single Cell	1	VZA01803D_I21	280107	13480	20316	0.046043999999999995	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I22	VZA01803	I22	22	I	non-G1	Single Cell	1	VZA01803D_I22	162378	6189	9589	0.037541	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I23	VZA01803	I23	23	I	non-G1	Single Cell	1	VZA01803D_I23	558056	27256	42360	0.041429	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.I24	VZA01803	I24	24	I	non-G1	Single Cell	1	VZA01803D_I24	284797	16739	24523	0.047296	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J01	VZA01803	J01	1	J	G1	Single Cell	1	VZA01803D_J01	469380	20801	31433	0.05733900000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J02	VZA01803	J02	2	J	G1	Single Cell	1	VZA01803D_J02	301130	15568	22912	0.047382	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J03	VZA01803	J03	3	J	G1	Single Cell	1	VZA01803D_J03	168396	9076	13230	0.038093	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J04	VZA01803	J04	4	J	G1	Single Cell	1	VZA01803D_J04	348870	15055	22351	0.047382	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J05	VZA01803	J05	5	J	G1	Single Cell	1	VZA01803D_J05	99316	6146	8782	0.035096999999999996	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J06	VZA01803	J06	6	J	G1	Single Cell	1	VZA01803D_J06	295661	16707	23927	0.04131100000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J07	VZA01803	J07	7	J	G1	Single Cell	1	VZA01803D_J07	316512	15606	23966	0.046628	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J08	VZA01803	J08	8	J	G1	Single Cell	1	VZA01803D_J08	299368	15133	22737	0.048838000000000006	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J09	VZA01803	J09	9	J	G1	Single Cell	1	VZA01803D_J09	174113	11814	16734	0.044886999999999996	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J10	VZA01803	J10	10	J	G1	Single Cell	1	VZA01803D_J10	274517	17636	25800	0.058081	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J11	VZA01803	J11	11	J	G1	Single Cell	1	VZA01803D_J11	103884	9044	12168	0.049827	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J12	VZA01803	J12	12	J	G1	Single Cell	1	VZA01803D_J12	132296	11350	15756	0.049344	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J13	VZA01803	J13	13	J	G1	Single Cell	1	VZA01803D_J13	345243	18491	27789	0.049282	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J14	VZA01803	J14	14	J	G1	Single Cell	1	VZA01803D_J14	303647	18609	27491	0.05157300000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J15	VZA01803	J15	15	J	G1	Single Cell	1	VZA01803D_J15	320191	17411	25173	0.049827	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J16	VZA01803	J16	16	J	G1	Single Cell	1	VZA01803D_J16	312713	17741	26135	0.053534000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J17	VZA01803	J17	17	J	G1	Single Cell	1	VZA01803D_J17	376681	21276	31434	0.055395	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J18	VZA01803	J18	18	J	G1	Single Cell	1	VZA01803D_J18	307222	20190	29068	0.057045	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J19	VZA01803	J19	19	J	G1	Single Cell	1	VZA01803D_J19	188457	13769	20725	0.046173000000000006	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J20	VZA01803	J20	20	J	G1	Single Cell	1	VZA01803D_J20	137039	13339	18175	0.064906	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J21	VZA01803	J21	21	J	non-G1	Single Cell	1	VZA01803D_J21	371524	20660	30354	0.03907	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J22	VZA01803	J22	22	J	non-G1	Single Cell	1	VZA01803D_J22	565839	29530	44814	0.04565	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J23	VZA01803	J23	23	J	non-G1	Single Cell	1	VZA01803D_J23	387472	21689	32833	0.050516000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.J24	VZA01803	J24	24	J	non-G1	Single Cell	1	VZA01803D_J24	256019	18205	25757	0.053008000000000007	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K01	VZA01803	K01	1	K	G1	Single Cell	1	VZA01803D_K01	233029	8808	13598	0.037695	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K02	VZA01803	K02	2	K	G1	Single Cell	1	VZA01803D_K02	136557	7293	10941	0.043594	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K03	VZA01803	K03	3	K	G1	Single Cell	1	VZA01803D_K03	164578	6136	9332	0.027701	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K04	VZA01803	K04	4	K	G1	Single Cell	1	VZA01803D_K04	291341	7876	11872	0.026519	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K05	VZA01803	K05	5	K	G1	Single Cell	1	VZA01803D_K05	665	294	438	0.17795600000000003	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K06	VZA01803	K06	6	K	G1	Single Cell	1	VZA01803D_K06	191758	9126	13484	0.03467300000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K07	VZA01803	K07	7	K	G1	Single Cell	1	VZA01803D_K07	209501	9080	13554	0.039427	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K08	VZA01803	K08	8	K	G1	Single Cell	1	VZA01803D_K08	14154	872	1350	0.045888	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K09	VZA01803	K09	9	K	G1	Single Cell	1	VZA01803D_K09	169232	7590	11254	0.034411000000000004	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K10	VZA01803	K10	10	K	G1	Single Cell	1	VZA01803D_K10	314727	11978	18094	0.038929	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K11	VZA01803	K11	11	K	G1	Single Cell	1	VZA01803D_K11	113659	5347	7791	0.032123000000000006	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K12	VZA01803	K12	12	K	G1	Single Cell	1	VZA01803D_K12	100204	6390	8992	0.037162	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K13	VZA01803	K13	13	K	G1	Single Cell	1	VZA01803D_K13	208070	9533	14255	0.03649499999999999	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K14	VZA01803	K14	14	K	G1	Single Cell	1	VZA01803D_K14	237220	7774	12214	0.034356000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K15	VZA01803	K15	15	K	G1	Single Cell	1	VZA01803D_K15	275204	11989	17447	0.04313100000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K16	VZA01803	K16	16	K	G1	Single Cell	1	VZA01803D_K16	265612	9597	14875	0.040586	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K17	VZA01803	K17	17	K	G1	Single Cell	1	VZA01803D_K17	249901	8310	13180	0.04527	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K18	VZA01803	K18	18	K	G1	Single Cell	1	VZA01803D_K18	430581	16245	24531	0.045813000000000006	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K19	VZA01803	K19	19	K	G1	Single Cell	1	VZA01803D_K19	228328	12828	20656	0.039607	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K20	VZA01803	K20	20	K	G1	Single Cell	1	VZA01803D_K20	223726	8654	13262	0.037952	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K21	VZA01803	K21	21	K	non-G1	Single Cell	1	VZA01803D_K21	239486	9342	13956	0.028191	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K22	VZA01803	K22	22	K	non-G1	Single Cell	1	VZA01803D_K22	319443	12524	19202	0.04378	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K23	VZA01803	K23	23	K	non-G1	Single Cell	1	VZA01803D_K23	305874	12481	19365	0.041493999999999996	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.K24	VZA01803	K24	24	K	non-G1	Single Cell	1	VZA01803D_K24	204857	8788	12988	0.031429	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L01	VZA01803	L01	1	L	G1	Single Cell	1	VZA01803D_L01	308321	13772	20870	0.043383000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L02	VZA01803	L02	2	L	G1	Single Cell	1	VZA01803D_L02	395778	18696	28010	0.042381	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L03	VZA01803	L03	3	L	G1	Single Cell	1	VZA01803D_L03	157585	4767	7937	0.027139999999999997	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L04	VZA01803	L04	4	L	G1	Single Cell	1	VZA01803D_L04	332806	8781	14051	0.038924999999999994	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L05	VZA01803	L05	5	L	G1	Single Cell	1	VZA01803D_L05	67915	1898	3144	0.017527	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L06	VZA01803	L06	6	L	G1	Single Cell	1	VZA01803D_L06	285473	15374	22396	0.042786	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L07	VZA01803	L07	7	L	G1	Single Cell	1	VZA01803D_L07	273604	11330	17300	0.04161000000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L08	VZA01803	L08	8	L	G1	Single Cell	1	VZA01803D_L08	366303	12731	20309	0.041183000000000004	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L09	VZA01803	L09	9	L	G1	Single Cell	1	VZA01803D_L09	172955	7186	10486	0.033591	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L10	VZA01803	L10	10	L	G1	Single Cell	1	VZA01803D_L10	310068	14526	21252	0.045408	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L11	VZA01803	L11	11	L	G1	Single Cell	1	VZA01803D_L11	8118	434	616	0.007379	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L12	VZA01803	L12	12	L	G1	Single Cell	1	VZA01803D_L12	151032	10431	14477	0.044916	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L13	VZA01803	L13	13	L	G1	Single Cell	1	VZA01803D_L13	244146	12544	18066	0.044345999999999997	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L14	VZA01803	L14	14	L	G1	Single Cell	1	VZA01803D_L14	292746	12918	19830	0.04784	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L15	VZA01803	L15	15	L	G1	Single Cell	1	VZA01803D_L15	401776	18556	27036	0.053999000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L16	VZA01803	L16	16	L	G1	Single Cell	1	VZA01803D_L16	357951	13663	21383	0.050017000000000006	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L17	VZA01803	L17	17	L	G1	Single Cell	1	VZA01803D_L17	382854	14226	21810	0.05313500000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L18	VZA01803	L18	18	L	G1	Single Cell	1	VZA01803D_L18	483129	19632	30276	0.053790000000000004	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L19	VZA01803	L19	19	L	G1	Single Cell	1	VZA01803D_L19	245939	15241	23407	0.043483	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L20	VZA01803	L20	20	L	G1	Single Cell	1	VZA01803D_L20	361749	15022	22350	0.046299	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L21	VZA01803	L21	21	L	non-G1	Single Cell	1	VZA01803D_L21	256653	12391	18065	0.045311000000000004	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L22	VZA01803	L22	22	L	non-G1	Single Cell	1	VZA01803D_L22	483229	20093	30621	0.056443999999999994	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L23	VZA01803	L23	23	L	non-G1	Single Cell	1	VZA01803D_L23	243249	12764	20604	0.057863000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.L24	VZA01803	L24	24	L	non-G1	Single Cell	1	VZA01803D_L24	321278	13629	20729	0.032502	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M01	VZA01803	M01	1	M	G1	Single Cell	1	VZA01803D_M01	272004	13428	20336	0.046238	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M02	VZA01803	M02	2	M	G1	Single Cell	1	VZA01803D_M02	234421	11416	17618	0.046721	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M03	VZA01803	M03	3	M	G1	Single Cell	1	VZA01803D_M03	173661	9720	14120	0.039944999999999994	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M04	VZA01803	M04	4	M	G1	Single Cell	1	VZA01803D_M04	404299	13028	21168	0.046673000000000006	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M05	VZA01803	M05	5	M	G1	Single Cell	1	VZA01803D_M05	112478	5734	8644	0.033309000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M06	VZA01803	M06	6	M	G1	Single Cell	1	VZA01803D_M06	252979	14337	20503	0.04616	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M07	VZA01803	M07	7	M	G1	Single Cell	1	VZA01803D_M07	332082	16985	25383	0.050107000000000006	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M08	VZA01803	M08	8	M	G1	Single Cell	1	VZA01803D_M08	359859	15377	24035	0.048236	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M09	VZA01803	M09	9	M	G1	Single Cell	1	VZA01803D_M09	220916	12684	18156	0.045211	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M10	VZA01803	M10	10	M	G1	Single Cell	1	VZA01803D_M10	253534	10572	15864	0.0381	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M11	VZA01803	M11	11	M	G1	Single Cell	1	VZA01803D_M11	103559	7503	10253	0.04440399999999999	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M12	VZA01803	M12	12	M	G1	Single Cell	1	VZA01803D_M12	152428	10190	14216	0.041115000000000006	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M13	VZA01803	M13	13	M	G1	Single Cell	1	VZA01803D_M13	392238	19138	28534	0.047675	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M14	VZA01803	M14	14	M	G1	Single Cell	1	VZA01803D_M14	345796	16104	24690	0.05087800000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M15	VZA01803	M15	15	M	G1	Single Cell	1	VZA01803D_M15	363552	17665	25641	0.058347	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M16	VZA01803	M16	16	M	G1	Single Cell	1	VZA01803D_M16	390236	17906	27016	0.052295	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M17	VZA01803	M17	17	M	G1	Single Cell	1	VZA01803D_M17	437441	15798	26420	0.05464300000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M18	VZA01803	M18	18	M	G1	Single Cell	1	VZA01803D_M18	294	1153	1577	0.641011	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M19	VZA01803	M19	19	M	G1	Single Cell	1	VZA01803D_M19	257692	16079	24675	0.04208	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M20	VZA01803	M20	20	M	G1	Single Cell	1	VZA01803D_M20	290083	15340	22870	0.04715300000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M21	VZA01803	M21	21	M	non-G1	Single Cell	1	VZA01803D_M21	397387	17996	26606	0.040998	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M22	VZA01803	M22	22	M	non-G1	Single Cell	1	VZA01803D_M22	511949	19800	31236	0.041252000000000004	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M23	VZA01803	M23	23	M	non-G1	Single Cell	1	VZA01803D_M23	563897	25527	39741	0.04699	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.M24	VZA01803	M24	24	M	non-G1	Single Cell	1	VZA01803D_M24	253175	14306	21524	0.036927999999999996	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.N01	VZA01803	N01	1	N	G1	Single Cell	1	VZA01803D_N01	489144	22959	36223	0.057731000000000005	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.N02	VZA01803	N02	2	N	G1	Single Cell	1	VZA01803D_N02	452	1061	1567	0.5139950000000001	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.N03	VZA01803	N03	3	N	G1	Single Cell	1	VZA01803D_N03	250452	10842	16982	0.040723	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.N04	VZA01803	N04	4	N	G1	Single Cell	1	VZA01803D_N04	362850	14338	22496	0.049493	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.N05	VZA01803	N05	5	N	G1	Single Cell	1	VZA01803D_N05	114330	5529	8539	0.031384999999999996	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.N06	VZA01803	N06	6	N	G1	Single Cell	1	VZA01803D_N06	289193	16727	24263	0.045488999999999995	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.N07	VZA01803	N07	7	N	G1	Single Cell	1	VZA01803D_N07	336420	15751	24929	0.04688	NA	NA	NA	NA	X-ray 3Gy	96h
VZA01803.N08	VZA01803	N08	8	N	G1	Single Cell	1	VZA01803D_N08	380372	14942	23898	0.04895	NA	NA	NA	NA	X-ray 3Gy	96h
